"Trial","DAP","Plot","Row","Range","Gen","Yield","VineMaturity","Red","Green","Blue","NGRDI","BGI","GLI","PH","Volume","Canopy","GLI_2"
"HARS_2020",36,163,9,12,"W17046-2",359.90845,3,56.0516319274902,62.7038040161133,35.7472839355469,0.0601745322346687,0.549027919769287,0.165271118283272,0.0269188266247511,0.0028689899481833,2.679,-0.000696803908795118
"HARS_2020",42,163,9,12,"W17046-2",359.90845,3,79.0985336303711,105.026351928711,62.7930526733398,0.152841120958328,0.5708127617836,0.212028563022614,0.0917229428887367,0.0901642218232155,24.724,0.0600531511008739
"HARS_2020",56,163,9,12,"W17046-2",359.90845,3,34.4857177734375,50.6591911315918,26.7595500946045,0.205130398273468,0.509597361087799,0.263638824224472,0.0197044052183628,0.0588508583605289,75.189,0.204934448003769
"HARS_2020",76,163,9,12,"W17046-2",359.90845,3,38.2570495605469,67.7778854370117,30.500467300415,0.33287787437439,0.401717215776443,0.385901302099228,0.511913180351257,2.03549385070801,100,0.385901302099228
"HARS_2020",92,163,9,12,"W17046-2",359.90845,3,45.0974311828613,66.3217315673828,30.1333484649658,0.203272581100464,0.436741143465042,0.292679965496063,0.350444763898849,1.35182309150696,97.034,0.286277890205383
"HARS_2020",100,163,9,12,"W17046-2",359.90845,3,69.7529678344727,82.0739212036133,43.2660179138184,0.0899155735969543,0.494161695241928,0.204470932483673,0.246659874916077,0.646901845932007,65.988,0.157039791345596
"HARS_2020",108,163,9,12,"W17046-2",359.90845,3,71.7972946166992,79.1284866333008,44.4713249206543,0.0570615492761135,0.529692888259888,0.171234369277954,0.72967541217804,1.07807922363281,37.21,0.0932184159755707
"HARS_2020",29,164,10,12,"W17044-5",407.2013,4,,,,,,,,0,0,-0.00415941746905446
"HARS_2020",36,164,10,12,"W17044-5",407.2013,4,57.026912689209,65.6717758178711,37.7366371154785,0.0765313655138016,0.544977307319641,0.177150323987007,0.023968480527401,0.00767081044614315,8.054,0.00808884389698505
"HARS_2020",42,164,10,12,"W17044-5",407.2013,4,78.0807800292969,110.551856994629,61.1201477050781,0.183338940143585,0.52746194601059,0.245047807693481,0.0896449387073517,0.11394751816988,31.946,0.0853448063135147
"HARS_2020",56,164,10,12,"W17044-5",407.2013,4,32.9377899169922,48.1656799316406,24.4604110717773,0.201143398880959,0.492724567651749,0.268113315105438,-0.000703787198290229,-0.0021287405397743,76.071,0.210914552211761
"HARS_2020",76,164,10,12,"W17044-5",407.2013,4,38.3450050354004,68.8937225341797,32.0547714233398,0.33191391825676,0.424169778823853,0.373699247837067,0.546983361244202,2.17494010925293,100,0.373699247837067
"HARS_2020",92,164,10,12,"W17044-5",407.2013,4,43.3713645935059,68.3794784545898,31.7353839874268,0.23532347381115,0.451941609382629,0.303428739309311,0.301491230726242,1.17708623409271,98.188,0.299432158470154
"HARS_2020",100,164,10,12,"W17044-5",407.2013,4,63.0484771728516,80.0927352905273,42.3285293579102,0.138275399804115,0.492026716470718,0.234333947300911,0.193816542625427,0.564020037651062,73.141,0.187810719013214
"HARS_2020",108,164,10,12,"W17044-5",407.2013,4,60.2596168518066,70.3850479125977,39.1570739746094,0.0960097685456276,0.51567530632019,0.200430482625961,0.675100445747375,1.37583482265472,51.265,0.130514234304428
"HARS_2020",29,165,11,12,"W17044-13",493.7526,4,,,,,,,,0,0,-0.0029246446210891
"HARS_2020",36,165,11,12,"W17044-13",493.7526,4,56.5999984741211,57,34.2000007629395,0.00389400077983737,0.586081147193909,0.11861439794302,0.0219238288700581,6.34950047242455e-05,0.073,-0.0104464525356889
"HARS_2020",42,165,11,12,"W17044-13",493.7526,4,81.8996047973633,106.270240783691,66.3460311889648,0.140818938612938,0.603750705718994,0.192628934979439,0.073051780462265,0.0541965216398239,18.658,0.0436700321733952
"HARS_2020",56,165,11,12,"W17044-13",493.7526,4,32.1355743408203,46.8084869384766,23.139762878418,0.20209364593029,0.477358847856522,0.275316506624222,0.1313835978508,0.359139084815979,68.77,0.196688324213028
"HARS_2020",76,165,11,12,"W17044-13",493.7526,4,38.3210525512695,66.1504058837891,31.6110229492188,0.310182422399521,0.435070067644119,0.356382459402084,0.581238627433777,2.2950713634491,99.305,0.354375511407852
"HARS_2020",92,165,11,12,"W17044-13",493.7526,4,44.6877059936523,65.3824768066406,31.3133926391602,0.200004562735558,0.465333968400955,0.277707457542419,0.335803776979446,1.26768386363983,94.971,0.268100053071976
"HARS_2020",100,165,11,12,"W17044-13",493.7526,4,61.4816398620605,76.9663696289062,41.8197746276855,0.135065630078316,0.499969840049744,0.229826852679253,0.233870789408684,0.707960367202759,76.128,0.190705627202988
"HARS_2020",108,165,11,12,"W17044-13",493.7526,4,59.6397895812988,70.3530731201172,39.7773628234863,0.100357964634895,0.520898461341858,0.201547011733055,0.724942684173584,1.77946054935455,61.708,0.147621244192123
"HARS_2020",29,166,12,12,"W17064-10",557.6648,4,,,,,,,,0,0,-0.00353381945751607
"HARS_2020",36,166,12,12,"W17064-10",557.6648,4,53.6153831481934,64.4113464355469,34.7828712463379,0.105850718915462,0.511374831199646,0.207490965723991,0.0410214513540268,0.0217770412564278,13.353,0.0268520954996347
"HARS_2020",42,166,12,12,"W17064-10",557.6648,4,63.3913650512695,97.0363540649414,52.5875816345215,0.222851455211639,0.515029013156891,0.273099094629288,0.142963290214539,0.256675899028778,45.142,0.128766164183617
"HARS_2020",56,166,12,12,"W17064-10",557.6648,4,29.2963066101074,44.9140319824219,21.8484783172607,0.223036244511604,0.469935655593872,0.290074020624161,-0.0393942594528198,-0.145068541169167,92.629,0.271290332078934
"HARS_2020",76,166,12,12,"W17064-10",557.6648,4,40.7306594848633,71.7122192382812,31.3998680114746,0.320686936378479,0.396560847759247,0.380479425191879,0.523147523403168,2.08016514778137,100,0.380479425191879
"HARS_2020",92,166,12,12,"W17064-10",557.6648,4,41.2039604187012,67.6784210205078,28.5212001800537,0.255126744508743,0.408268690109253,0.333827257156372,0.3881496489048,1.5432745218277,100.007,0.333813458681107
"HARS_2020",100,166,12,12,"W17064-10",557.6648,4,58.2600212097168,75.0978775024414,37.5605697631836,0.155337944626808,0.463634639978409,0.255267798900604,0.28931125998497,1.06780445575714,92.823,0.24265456199646
"HARS_2020",108,166,12,12,"W17064-10",557.6648,4,56.0789566040039,65.5567398071289,35.3508033752441,0.10205814987421,0.497018367052078,0.210854142904282,0.768669068813324,2.38671946525574,78.112,0.183785140514374
"HARS_2020",29,167,13,12,"W17039-12",606.9844,5,,,,,,,,0,0,-0.0021962181199342
"HARS_2020",36,167,13,12,"W17039-12",606.9844,5,69.4594573974609,73.0990982055664,43.0450439453125,0.0259275417774916,0.583209931850433,0.132561668753624,0.0238586980849504,0.000767000252380967,0.809,-0.00621595606207848
"HARS_2020",42,167,13,12,"W17039-12",606.9844,5,80.7408828735352,109.15007019043,65.0976333618164,0.158692806959152,0.576980173587799,0.21221561729908,0.0856268852949142,0.0777770206332207,22.83,0.0550256557762623
"HARS_2020",56,167,13,12,"W17039-12",606.9844,5,33.7657890319824,48.4399757385254,24.561408996582,0.198318406939507,0.486682385206223,0.269270747900009,0.138184577226639,0.377768725156784,68.8,0.197678074240685
"HARS_2020",76,167,13,12,"W17039-12",606.9844,5,39.1704597473145,69.9759292602539,34.498966217041,0.325668036937714,0.452177613973618,0.356679081916809,0.537644445896149,2.13781046867371,100,0.356679081916809
"HARS_2020",92,167,13,12,"W17039-12",606.9844,5,39.913761138916,67.3337249755859,32.8549461364746,0.262913107872009,0.47564834356308,0.308073252439499,0.338733613491058,1.29311096668243,96.009,0.299277037382126
